drawdown_trigger,vix_min,fwd_days,ticker,n,mean,median,win_rate,outperf_rate_vs_spx,spx_mean,spx_median,spx_win_rate
-0.1,,252,EPU,35.0,0.18241725322398436,0.14954829016671334,0.7714285714285715,0.5588235294117647,0.10281321839963707,0.13779317669296742,0.8181818181818182
-0.1,,252,EWW,44.0,0.12945347976516916,0.16276827941166794,0.6818181818181818,0.5,0.10281321839963707,0.13779317669296742,0.8181818181818182
-0.1,,252,EWZ,44.0,0.09625942529118973,0.046180081987023724,0.5454545454545454,0.3181818181818182,0.10281321839963707,0.13779317669296742,0.8181818181818182
-0.1,,252,INDA,20.0,0.11894479218940188,0.10414070497335459,0.8,0.10526315789473684,0.10281321839963707,0.13779317669296742,0.8181818181818182
-0.1,,252,KSA,15.0,0.08442453263694204,0.10092131104403856,0.6666666666666666,0.14285714285714285,0.10281321839963707,0.13779317669296742,0.8181818181818182
-0.1,,252,QAT,16.0,0.0034616682596207426,-0.0017539630737972711,0.5,0.06666666666666667,0.10281321839963707,0.13779317669296742,0.8181818181818182
-0.1,,252,UAE,16.0,0.01372433647441091,-0.01109597116190325,0.5,0.06666666666666667,0.10281321839963707,0.13779317669296742,0.8181818181818182
-0.1,,252,VNM,35.0,-0.010608481499304908,0.008540982213624648,0.5142857142857142,0.08823529411764706,0.10281321839963707,0.13779317669296742,0.8181818181818182
-0.15,,63,ECH,34.0,0.06922582861707657,0.08554759434538362,0.7647058823529411,0.6176470588235294,0.03976982687036648,0.04547146900569754,0.6470588235294118
-0.15,,63,EIDO,22.0,0.06103346836090569,0.05328518165317708,0.8181818181818182,0.42857142857142855,0.03976982687036648,0.04547146900569754,0.6470588235294118
-0.15,,63,EPU,27.0,0.07602995426338957,0.0720290423192449,0.7407407407407407,0.5,0.03976982687036648,0.04547146900569754,0.6470588235294118
-0.15,,63,EWW,34.0,0.06485390803013502,0.07948962336923704,0.8235294117647058,0.6764705882352942,0.03976982687036648,0.04547146900569754,0.6470588235294118
-0.15,,63,EWZ,34.0,0.08542695416496938,0.09941504556188141,0.6764705882352942,0.5,0.03976982687036648,0.04547146900569754,0.6470588235294118
